Rowhedge,Eastern England,Essex,5
Rowhook,South East England,West Sussex,5
Rowington,West Midlands,Warwickshire,5
Rowland,East Midlands,Derbyshire,5
Rowland's Castle,South East England,Hampshire,4
Rowlands Gill,North East England,Tyne & Wear,4
Rowledge,South East England,Surrey,5
Rowler,East Midlands,Northamptonshire,5
Rowlestone,West Midlands,Herefordshire,5
Rowley,North East England,Durham,5
Rowley Regis,West Midlands,Rowley Regis,3
Rowley Village,West Midlands,Rowley Regis,4
Rowney Green,West Midlands,Birmingham,5
Rownhams,South East England,Southampton,5
Rowrah,North West England,Cumbria,5
Rowridge,South East England,Isle Of Wight,5
Rowsham,South East England,Buckinghamshire,5
Rowsley,East Midlands,Derbyshire,5
Rowstock,South East England,Oxfordshire,5
Rowston,East Midlands,Lincolnshire,5
Rowton,North West England,Cheshire,5
Roxburgh,Scotland,Scottish Borders,5
Roxby,Yorkshire And The Humber,North Lincolnshire,5
Roxham,Eastern England,Norfolk,5
Roxholm,East Midlands,Lincolnshire,5
Roxton,Eastern England,Bedfordshire,5
Roxwell,Eastern England,Essex,5
Roy Bridge,Scotland,Highland,4
Royal British Legion Village,South East England,Kent,5
Royal Military Academy,South East England,Surrey,5
Roydon,Eastern England,Essex,5
Roydon Mill,Eastern England,Essex,5
Royston,Eastern England,Hertfordshire,4
Royton,North West England,Greater Manchester,5
Ruabon,Wales,Wrexham,4
Ruaig,Scotland,Argyll & Bute,5
Ruan High Lanes,South West England,Cornwall,5
Ruan Minor,South West England,Cornwall,5
Ruardean,South West England,Gloucestershire,4
Ruardean Hill,South West England,Gloucestershire,5
Ruardean Woodside,South West England,Gloucestershire,5
Rubery,West Midlands,Birmingham,5
Ruckcroft,North West England,Cumbria,6
Ruckinge,South East England,Kent,5
Ruckland,East Midlands,Lincolnshire,5
Ruckley,West Midlands,Shropshire,5
Rudbaxton,Wales,Pembrokeshire,5
Ruddington,East Midlands,Nottinghamshire,5
Ruddle,South West England,Gloucestershire,5
Ruddlemoor,South West England,Cornwall,5
Rudford,South West England,Gloucestershire,5
Rudge,South West England,Somerset,5
Rudge Heath,West Midlands,Wolverhampton,5
Rudge Pitch,West Midlands,Herefordshire,5
Rudgeway,South West England,Bristol,4
Rudgewood,West Midlands,Shropshire,5
Rudgwick,South East England,West Sussex,5
Rudheath,North West England,Cheshire,5
Rudloe,South West England,Wiltshire,5
Rudry,Wales,Caerphilly,5
Rudston,Yorkshire And The Humber,East Riding Of Yorkshire,5
Rudyard,West Midlands,Staffordshire,5
Rue Wood,West Midlands,Shropshire,6
Rufford,North West England,Lancashire,5
Rufforth,North East England,North Yorkshire,5
Ruffside,North East England,Durham,5
Rugby,West Midlands,Warwickshire,4
Rugeley,West Midlands,Staffordshire,4
Ruisaurie,Scotland,Highland,5
Ruishton,South West England,Somerset,5
Ruislip,London,Ruislip,3
Ruleholme,North West England,Cumbria,6
Rumbling Bridge,Scotland,Perth & Kinross,5
Rumburgh,Eastern England,Suffolk,5
Rumford,South West England,Cornwall,5
Rumleigh,South West England,Devon,6
Rumney,Wales,Cardiff,5
Rumwell,South West England,Somerset,5
Rumwell Park,South West England,Somerset,5
Runcorn,North West England,Cheshire,4
Runcton,South East England,West Sussex,5
Runcton Holme,Eastern England,Norfolk,5
Runfold,South East England,Surrey,5
Runhall,Eastern England,Norfolk,5
Runham,Eastern England,Norfolk,5
Running Waters,North East England,Durham,5
Runnington,South West England,Somerset,5
Runswick,North East England,North Yorkshire,5
Runwell,Eastern England,Essex,5
Runwick,South East England,Surrey,5
Ruscombe,South East England,Berkshire,5
Rush Green,Eastern England,Essex,5
Rushall,West Midlands,Herefordshire,5
Rushbrooke,Eastern England,Suffolk,5
Rushbury,West Midlands,Shropshire,5
Rushden,Eastern England,Hertfordshire,5
Rushen Abbey,Isle Of Man,Ballasalla,4
Rushenden,South East England,Kent,5
Rushers Cross,South East England,East Sussex,5
Rushford,South West England,Devon,6
Rushgarry,Scotland,Western Isles,6
Rushin,Northern Ireland,Fermanagh,5
Rushinbane,Northern Ireland,Fermanagh,6
Rushindoo,Northern Ireland,Fermanagh,6
Rushlake Green,South East England,East Sussex,5
Rushmere,Eastern England,Suffolk,5
Rushmere St. Andrew,Eastern England,Suffolk,5
Rushmoor,West Midlands,Staffordshire,5
Rushock,West Midlands,Herefordshire,5
Rusholme,North West England,Greater Manchester,5
Rushton,North West England,Cheshire,5
Rushton James,North West England,Cheshire,6
Rushton Spencer,North West England,Cheshire,5
Rushwick,West Midlands,Worcestershire,5
Rushyford,North East England,Durham,5
Ruskie,Scotland,Stirling,5
Ruskington,East Midlands,Lincolnshire,5
Rusland,North West England,Cumbria,5
Rusper,South East England,West Sussex,5
Ruspidge,South West England,Gloucestershire,5
Russells Water,South East England,Oxfordshire,5
Rusthall,South East England,Kent,5
Rustington,South East England,West Sussex,5
Ruston,North East England,North Yorkshire,5
Ruston Parva,Yorkshire And The Humber,East Riding Of Yorkshire,5
Ruswarp,North East England,North Yorkshire,5
Rutherglen,Scotland,Glasgow,5
Ruthern Bridge,South West England,Cornwall,5
Ruthin,Wales,Denbighshire,4
Ruthven,Scotland,Aberdeenshire,5
Ruthvenfield,Scotland,Perth & Kinross,5
Ruthvoes,South West England,Cornwall,5
Ruthwell,Scotland,Dumfries & Galloway,5
Rutland,East Midlands,Rutland,3
Ruyton Moss,West Midlands,Shropshire,6
Ruyton Xi Towns,West Midlands,Shropshire,5
Ryal,North East England,Tyne & Wear,5
Ryall,South West England,Dorset,5
Ryarsh,South East England,Kent,5
Rydal,North West England,Cumbria,5
Ryde,South East England,Isle Of Wight,4
Rye,South East England,East Sussex,4
Rye Bank,West Midlands,Shropshire,6
Rye Foreign,South East England,East Sussex,5
Rye Harbour,South East England,East Sussex,5
Ryeford,South West England,Gloucestershire,5
Ryehill,Yorkshire And The Humber,East Riding Of Yorkshire,5
Ryeish Green,South East England,Berkshire,5
Ryelands,West Midlands,Herefordshire,5
Ryhall,East Midlands,Lincolnshire,5
Ryhill,Yorkshire And The Humber,West Yorkshire,5
Ryhope,North East England,Tyne & Wear,5
Rylstone,North East England,North Yorkshire,5
Ryme Intrinseca,South West England,Dorset,5
Ryston,Eastern England,Norfolk,5
Ryther,North East England,North Yorkshire,5
Ryton,South West England,Gloucestershire,5
Ryton On Dunsmore,West Midlands,Coventry,4
S Yorkshire,Yorkshire And The Humber,S Yorkshire,3
SE England,SE England,undef,2
SE London,London,SE London,3
SW England,SW England,undef,2
SW London,London,SW London,3
Sabden,North West England,Lancashire,5
Sacombe,Eastern England,Hertfordshire,5
Sacriston,North East England,Durham,5
Sadberge,North East England,Durham,5
Saddell,Scotland,Argyll & Bute,5
Saddington,East Midlands,Leicestershire,5
Saddlebow,Eastern England,Norfolk,5
Saddlescombe,South East England,East Sussex,5
Saffron Walden,Eastern England,Essex,4
Sageston,Wales,Pembrokeshire,5
Saham Hills,Eastern England,Norfolk,5
Saham Toney,Eastern England,Norfolk,5
Saham Waite,Eastern England,Norfolk,6
Saighton,North West England,Cheshire,5
Saintbury,West Midlands,Worcestershire,5
Saintfield,Northern Ireland,County Down,5
Salcombe,South West England,Devon,4
Salcombe Regis,South West England,Devon,5
Salcott,Eastern England,Essex,5
Sale,North West England,Greater Manchester,4
Sale Green,West Midlands,Worcestershire,5
Saleby,East Midlands,Lincolnshire,5
Salehurst,South East England,East Sussex,5
Salem,Wales,Carmarthenshire,5
Salen,Scotland,Highland,5
Salendine Nook,Yorkshire And The Humber,West Yorkshire,5
Salesbury,North West England,Lancashire,5
Saleway,West Midlands,Worcestershire,5
Salford,South East England,Buckinghamshire,5
Salford Priors,West Midlands,Worcestershire,5
Salfords,South East England,Surrey,5
Salhouse,Eastern England,Norfolk,5
Saline,Scotland,Fife,5
Salisbury,South West England,Wiltshire,4
Sallaghy,Northern Ireland,Fermanagh,6
Salle,Eastern England,Norfolk,5
Salloon,Northern Ireland,Fermanagh,6
Sally Port,South West England,Isles Of Scilly,6
Sallysgrove,Northern Ireland,Fermanagh,5
Salmonby,East Midlands,Lincolnshire,5
Salperton,South West England,Gloucestershire,5
Salry,Northern Ireland,Fermanagh,6
Salsburgh,Scotland,North Lanarkshire,5
Salston,South West England,Devon,5
Salt,West Midlands,Staffordshire,5
Saltaire,Yorkshire And The Humber,West Yorkshire,5
Saltash,South West England,Cornwall,4
Saltburn,Scotland,Highland,5
Saltburn-By-The-Sea,North East England,North Yorkshire,4
Saltby,East Midlands,Leicestershire,5
Saltcoats,North West England,Cumbria,5
Saltdean,South East England,East Sussex,5
Saltend,Yorkshire And The Humber,East Riding Of Yorkshire,5
Salterbeck,North West England,Cumbria,5
Salterforth,North West England,Lancashire,5
Salterhebble,Yorkshire And The Humber,West Yorkshire,5
Salters Green,South East England,East Sussex,5
Salters Lode,Eastern England,Norfolk,5
Saltersford,East Midlands,Lincolnshire,5
Saltersgate,North East England,North Yorkshire,5
Salterton,South West England,Wiltshire,5
Saltfleet,East Midlands,Lincolnshire,5
Saltfleetby,East Midlands,Lincolnshire,5
Saltford,South West England,Bristol,4
Salthouse,Eastern England,Norfolk,5
Saltley,West Midlands,Birmingham,4
Saltmarshe,Yorkshire And The Humber,East Riding Of Yorkshire,5
Saltmill,South West England,Cornwall,5
Saltney,North West England,Cheshire,5
Saltney Ferry,North West England,Cheshire,5
Salton,North East England,North Yorkshire,5
Saltram,South West England,Plymouth,4
Saltwell,North East England,Tyne & Wear,5
Saltwood,South East England,Kent,5
Salwarpe,West Midlands,Worcestershire,5
Salwayash,South West England,Dorset,5
Salwick,North West England,Lancashire,5
Sambourne,West Midlands,Worcestershire,5
Sambrook,West Midlands,Staffordshire,5
Samlesbury,North West England,Lancashire,5
Samlesbury Bottoms,North West England,Lancashire,5
Sampford Arundel,South West England,Somerset,5
Sampford Brett,South West England,Somerset,5
Sampford Courtenay,South West England,Devon,5
Sampford Moor,South West England,Somerset,5
Sampford Peverell,South West England,Devon,5
Sampford Spiney,South West England,Devon,5
Samsonagh,Northern Ireland,Fermanagh,5
Sancreed,South West England,Cornwall,5
Sancton,North East England,North Yorkshire,5
Sand,South West England,Somerset,5
Sand Hutton,North East England,North Yorkshire,5
Sand Laide,Scotland,Highland,5
Sandaig,Scotland,Argyll & Bute,5
Sandal,Yorkshire And The Humber,West Yorkshire,5
Sandale,North West England,Cumbria,6
Sanday,Scotland,Orkney,5
Sandbach,North West England,Cheshire,4
Sandbank,Scotland,Argyll & Bute,5
Sandbeds,Yorkshire And The Humber,West Yorkshire,5
Sandend,Scotland,Aberdeenshire,5
Sandfield Park,North West England,Merseyside,5
Sandfields,Wales,Neath Port Talbot,5
Sandford,South East England,Berkshire,5
Sandford Holiday Park,South West England,Dorset,6
Sandford Orcas,South West England,Dorset,5
Sandford St. Martin,South East England,Oxfordshire,5
Sandford-On-Thames,South East England,Oxfordshire,5
Sandgate,South East England,Kent,5
Sandhall,Yorkshire And The Humber,East Riding Of Yorkshire,5
Sandhaven,Scotland,Aberdeenshire,5
Sandhead,Scotland,Dumfries & Galloway,5
Sandhill,Northern Ireland,Fermanagh,6
Sandhills,West Midlands,Walsall,4
Sandhoe,North East England,Northumberland,5
Sandholes,Northern Ireland,Fermanagh,6
Sandholme,Yorkshire And The Humber,East Riding Of Yorkshire,5
Sandhurst,South East England,Berkshire,4
Sandhutton,North East England,North Yorkshire,5
Sandiacre,East Midlands,Nottinghamshire,5
Sandilands,East Midlands,Lincolnshire,5
Sandiway,North West England,Cheshire,5
Sandleheath,South East England,Hampshire,5
Sandley,South West England,Dorset,5
Sandling,South East England,Kent,5
Sandness,Scotland,Shetland,5
Sandon,Eastern England,Essex,5
Sandon Bank,West Midlands,Staffordshire,5
Sandown,South East England,Isle Of Wight,4
Sandpits,South West England,Gloucestershire,5
Sandplace,South West England,Cornwall,5
Sandridge,Eastern England,Hertfordshire,5
Sandridge Common,South West England,Wiltshire,5
Sandridgebury,Eastern England,Hertfordshire,5
Sandringham,Eastern England,Norfolk,4
Sands End,London,South West London,4
Sandsend,North East England,North Yorkshire,5
Sandshill,South East England,Oxfordshire,5
Sandside,North West England,Cumbria,5
Sandtoft,Yorkshire And The Humber,South Yorkshire,5
Sandvig,Scotland,Western Isles,6
Sandway,South East England,Kent,5
Sandwell,West Midlands,West Bromwich,4
Sandwich,South East England,Kent,4
Sandwich Bay,South East England,Kent,5
Sandwick,Scotland,Orkney,5
Sandwith,North West England,Cumbria,5
Sandy,Eastern England,Bedfordshire,4
Sandy Bay,South West England,Devon,5
Sandy Cross,South East England,East Sussex,5
Sandy Haven,Wales,Pembrokeshire,6
Sandy Lane,South West England,Wiltshire,5
Sandy Park,South West England,Devon,6
Sandycroft,Wales,Flintshire,5
Sandyford,West Midlands,Staffordshire,5
Sandygate,South West England,Devon,5
Sandyhill,West Midlands,Shropshire,5
Sandyhills,Scotland,Dumfries & Galloway,5
Sandysyke,North West England,Cumbria,6
Sandyway,South West England,Devon,5
Sangobeg,Scotland,Highland,6
Sangomore,Scotland,Highland,6
Sannox,Scotland,North Ayrshire,5
Sanquhar,Scotland,Dumfries & Galloway,4
Santon,North West England,Cumbria,5
Santon Bridge,North West England,Cumbria,5
Santon Downham,Eastern England,Suffolk,5
Sapcote,East Midlands,Leicestershire,5
Sapiston,Eastern England,Suffolk,5
Sapley,Eastern England,Cambridgeshire,5
Sapperton,South West England,Gloucestershire,5
Saracens Head,East Midlands,Lincolnshire,6
Sarclet,Scotland,Highland,6
Sardis,Wales,Pembrokeshire,5
Sarisbury Green,South East England,Southampton,5
Sark,Channel Isles,Guernsey,4
Sarn,Wales,Bridgend,5
Sarn Bach,Wales,Gwynedd,5
Sarnau,Wales,Ceredigion,5
Sarnesfield,West Midlands,Herefordshire,5
Saron,Wales,Carmarthenshire,5
Sarratt,Eastern England,Hertfordshire,5
Sarre,South East England,Kent,5
Sarsden,South East England,Oxfordshire,5
Sartfell,Isle Of Man,Kirk Michael,4
Sartle,Scotland,Highland,6
Sasaig,Scotland,Highland,6
Sascott,West Midlands,Shropshire,6
Satley,North East England,Durham,5
Satran,Scotland,Highland,6
Satterleigh,South West England,Devon,5
Satterthwaite,North West England,Cumbria,5
Sauchen,Scotland,Aberdeenshire,5
Saucher,Scotland,Perth & Kinross,6
Sauchie,Scotland,Clackmannanshire,5
Sauchieburn,Scotland,Stirling,5
Saughall,North West England,Cheshire,5
Saul,South West England,Gloucestershire,5
Saundby,East Midlands,Nottinghamshire,5
Saundersfoot,Wales,Pembrokeshire,4
Saunderton,South East England,Buckinghamshire,5
Saunderton Lee,South East England,Buckinghamshire,5
Saunton,South West England,Devon,5
Sausthorpe,East Midlands,Lincolnshire,5
Saverley Green,West Midlands,Staffordshire,5
Savernake,South West England,Wiltshire,5
Savile Town,Yorkshire And The Humber,West Yorkshire,5
Sawbridge,West Midlands,Warwickshire,5
Sawbridgeworth,Eastern England,Hertfordshire,4
Sawdon,North East England,North Yorkshire,5
Sawley,North West England,Lancashire,5
Sawmills,East Midlands,Derbyshire,5
Sawston,Eastern England,Cambridgeshire,5
Sawtry,Eastern England,Cambridgeshire,5
Saxby,East Midlands,Leicestershire,5
Saxby-All-Saints,Yorkshire And The Humber,North Lincolnshire,5
Saxelby,East Midlands,Leicestershire,5
Saxilby,East Midlands,Lincolnshire,5
Saxlingham,Eastern England,Norfolk,5
Saxlingham Nethergate,Eastern England,Norfolk,5
Saxlingham Thorpe,Eastern England,Norfolk,5
Saxmundham,Eastern England,Suffolk,4
Saxon Street,Eastern England,Suffolk,5
Saxondale,East Midlands,Nottinghamshire,5
Saxtead,Eastern England,Suffolk,5
Saxthorpe,Eastern England,Norfolk,5
Saxton,North East England,North Yorkshire,5
Sayerland,South East England,East Sussex,5
Sayers Common,South East England,West Sussex,5
Scackleton,North East England,North Yorkshire,5
Scadabay,Scotland,Western Isles,5
Scaffog,Northern Ireland,Fermanagh,5
Scaftworth,Yorkshire And The Humber,South Yorkshire,5
Scagglethorpe,North East England,North Yorkshire,5
Scaladale,Scotland,Western Isles,5
Scalasaig,Scotland,Argyll & Bute,5
Scalby,Yorkshire And The Humber,East Riding Of Yorkshire,6
Scaldwell,East Midlands,Northamptonshire,5
Scaleby,North West England,Cumbria,5
Scaleby Hill,North West England,Cumbria,5
Scales,North West England,Cumbria,5
Scalford,East Midlands,Leicestershire,5
Scallen,Northern Ireland,Fermanagh,6
Scalloway,Scotland,Shetland,5
Scalpay,Scotland,Western Isles,5
Scalthwaiterigg,North West England,Cumbria,5
Scamblesby,East Midlands,Lincolnshire,5
Scammonden,Yorkshire And The Humber,West Yorkshire,5
Scampston,North East England,North Yorkshire,5
Scampton,East Midlands,Lincolnshire,5
Scandally,Northern Ireland,Fermanagh,6
Scaniport,Scotland,Highland,5
Scapegoat Hill,Yorkshire And The Humber,West Yorkshire,6
Scarborough,North East England,North Yorkshire,4
Scarcewater,South West England,Cornwall,6
Scarcliffe,East Midlands,Derbyshire,5
Scarcroft,Yorkshire And The Humber,West Yorkshire,5
Scardans Lower,Northern Ireland,Fermanagh,6
Scardans Upper,Northern Ireland,Fermanagh,6
Scarfskerry,Scotland,Highland,5
Scargill,North East England,Durham,5
Scarinish,Scotland,Argyll & Bute,5
Scarisbrick,North West England,Lancashire,5
Scarista,Scotland,Western Isles,5
Scarlett,Isle Of Man,Castletown,4
Scarning,Eastern England,Norfolk,5
Scarp,Scotland,Western Isles,5
Scarrington,East Midlands,Nottinghamshire,5
Scarrow Hill,North West England,Cumbria,5
Scartho,Yorkshire And The Humber,North East Lincolnshire,5
Scartho Top,Yorkshire And The Humber,North East Lincolnshire,5
Scarva,Northern Ireland,Craigavon,4
Scawby,Yorkshire And The Humber,North Lincolnshire,5
Scawby Brook,Yorkshire And The Humber,North Lincolnshire,5
Scawsby,Yorkshire And The Humber,South Yorkshire,5
Scawthorpe,Yorkshire And The Humber,South Yorkshire,5
Scawton,North East England,North Yorkshire,5
Scaynes Hill,South East England,West Sussex,5
Scethrog,Wales,Powys,5
Sceughmire,North West England,Cumbria,6
Scholar Green,West Midlands,Staffordshire,5
Scholes,Yorkshire And The Humber,South Yorkshire,5
School Aycliffe,North East England,Durham,5
School House,South West England,Somerset,6
Scilly Isles,South West England,Scilly Isles,3
Scissett,Yorkshire And The Humber,West Yorkshire,5
Sco Ruston,Eastern England,Norfolk,5
Scofton,East Midlands,Nottinghamshire,5
Scole,Eastern England,Norfolk,5
Scolpaig,Scotland,Western Isles,5
Scone,Scotland,Perth & Kinross,5
Sconser,Scotland,Highland,5
Scopwick,East Midlands,Lincolnshire,5
Scorborough,Yorkshire And The Humber,East Riding Of Yorkshire,5
Scorguie,Scotland,Highland,5
Scorrier,South West England,Cornwall,5
Scorriton,South West England,Devon,5
Scorton,North West England,Lancashire,5
Scot Hay,West Midlands,Shropshire,5
Scotby,North West England,Cumbria,5
Scotch Dyke,North West England,Cumbria,6
Scotforth,North West England,Lancashire,5
Scothern,East Midlands,Lincolnshire,5
Scotland,Scotland,undef,2
Scotland Gate,North East England,Northumberland,5
Scotlandwell,Scotland,Perth & Kinross,5
Scots Gap,North East England,Northumberland,5
Scotscalder,Scotland,Highland,5
Scotscraig,Scotland,Fife,5
Scotsgrove,South East England,Oxfordshire,5
Scotswood,North East England,Tyne & Wear,5
Scott Willoughby,East Midlands,Lincolnshire,5
Scotter,East Midlands,Lincolnshire,5
Scotter Common,East Midlands,Lincolnshire,5
Scotterthorpe,East Midlands,Lincolnshire,5
Scottish Borders,Scotland,Scottish Borders,3
Scotton,East Midlands,Lincolnshire,5
Scotton Common,East Midlands,Lincolnshire,5
Scottow,Eastern England,Norfolk,5
Scotvein,Scotland,Western Isles,6
Scoulton,Eastern England,Norfolk,5
Scounslow Green,West Midlands,Staffordshire,5
Scourie,Scotland,Highland,5
Scouriemore,Scotland,Highland,6
Scousburgh,Scotland,Shetland,5
Scouthead,North West England,Greater Manchester,5
Scoveston,Wales,Pembrokeshire,5
Scrabster,Scotland,Highland,5
Scrafield,East Midlands,Lincolnshire,5
Scrag Oak,South East England,East Sussex,5
Scraptoft,East Midlands,Leicestershire,5
Scratby,Eastern England,Norfolk,5
Scrayingham,North East England,North Yorkshire,5
Scredda,South West England,Cornwall,5
Scredington,East Midlands,Lincolnshire,5
Screevagh,Northern Ireland,Fermanagh,6
Scremby,East Midlands,Lincolnshire,5
Scremerston,North East England,Northumberland,5
Screveton,East Midlands,Nottinghamshire,5
Scribbagh,Northern Ireland,Fermanagh,6
Scribby,Northern Ireland,Fermanagh,6
Scrivelsby,East Midlands,Lincolnshire,5
Scriven,North East England,North Yorkshire,5
Scroggwood,North East England,Northumberland,5
Scronkey,North West England,Lancashire,6
Scrooby,Yorkshire And The Humber,South Yorkshire,5
Scrooby Top,Yorkshire And The Humber,South Yorkshire,5
Scropton,East Midlands,Derbyshire,5
Scrub Hill,East Midlands,Lincolnshire,5
Scruton,North East England,North Yorkshire,5
Scullamus,Scotland,Highland,6
Scullomie,Scotland,Highland,6
Sculthorpe,Eastern England,Norfolk,5
Scunthorpe,Yorkshire And The Humber,North Lincolnshire,4
Scupholme,East Midlands,Lincolnshire,5
Scurdie Ness,Scotland,Angus,5
Scurlage,Wales,Swansea,5
Scwrfa,Wales,Blaenau Gwent,5
Sea,South West England,Somerset,5
Sea Mills,South West England,Bristol,4
Sea Palling,Eastern England,Norfolk,5
Seaborough,South West England,Dorset,5
Seacon,Northern Ireland,Ballymoney,4
Seacroft,Yorkshire And The Humber,West Yorkshire,5
Seafield,Scotland,West Lothian,5
Seaford,South East England,East Sussex,4
Seaforde,Northern Ireland,County Down,5
Seaforth,North West England,Merseyside,5
Seaforth Head,Scotland,Western Isles,5
Seagrave,East Midlands,Leicestershire,5
Seaham,North East England,Durham,4
Seahouses,North East England,Northumberland,4
Seal,South East England,Kent,5
Sealand,North West England,Cheshire,5
Seale,South East England,Surrey,5
Seamer,North East England,North Yorkshire,5
Seamill,Scotland,North Ayrshire,5
Seapark,Scotland,Moray,6
Seapatrick,Northern Ireland,County Down,5
Searby,Yorkshire And The Humber,North Lincolnshire,5
Seasalter,South East England,Kent,5
Seascale,North West England,Cumbria,4
Seathwaite,North West England,Cumbria,5
Seatoller,North West England,Cumbria,5
Seaton,South West England,Cornwall,5
Seaton Burn,North East England,Tyne & Wear,5
Seaton Carew,North East England,Hartlepool,5
Seaton Delaval,North East England,Tyne & Wear,5
Seaton Junction,South West England,Devon,5
Seaton Ross,North East England,North Yorkshire,5
Seaton Sluice,North East England,Tyne & Wear,5
Seatown,South West England,Dorset,6
Seaview,South East England,Isle Of Wight,4
Seaville,North West England,Cumbria,6
Seavington,South West England,Somerset,5
Sebastopol,Wales,Torfaen,5
Sebergham,North West England,Cumbria,5
Seckington,West Midlands,Staffordshire,5
Sedbergh,North West England,Cumbria,4
Sedbury,Wales,Monmouthshire,5
Sedbusk,North East England,North Yorkshire,5
Seddington,Eastern England,Bedfordshire,5
Sedge Fen,Eastern England,Suffolk,5
Sedgeberrow,West Midlands,Worcestershire,5
Sedgebrook,East Midlands,Lincolnshire,5
Sedgefield,North East England,Durham,5
Sedgeford,Eastern England,Norfolk,5
Sedgehill,South West England,Dorset,5
Sedgeletch,North East England,Durham,5
Sedgley,West Midlands,Dudley,4
Sedgwick,North West England,Cumbria,5
Sedlescombe,South East England,East Sussex,5
Seend,South West England,Wiltshire,5
Seend Cleeve,South West England,Wiltshire,6
Seer Green,South East England,Buckinghamshire,5
Seething,Eastern England,Norfolk,5
Sefton,North West England,Merseyside,5
Sefton Park,North West England,Merseyside,5
Seghill,North East England,Northumberland,5
Segurinside,Wales,Conwy,5
Seifton,West Midlands,Shropshire,5
Seifton Batch,West Midlands,Shropshire,5
Seighford,West Midlands,Staffordshire,5
Seilebost,Scotland,Western Isles,5
Seisdon,West Midlands,Wolverhampton,4
Selattyn,West Midlands,Shropshire,5
Selborne,South East England,Hampshire,5
Selby,North East England,North Yorkshire,4
Selby Common,North East England,North Yorkshire,5
Selham,South East England,West Sussex,5
Selhurst,London,South East London,4
Selhurst Park,South East England,West Sussex,6
Selkirk,Scotland,Scottish Borders,4
Sellack,West Midlands,Herefordshire,5
Sellafield,North West England,Cumbria,5
Sellafirth,Scotland,Shetland,6
Sellicks Green,South West England,Somerset,5
Sellindge,South East England,Kent,5
Selling,South East England,Kent,5
Selly Oak,West Midlands,Birmingham,4
Selly Park,West Midlands,Birmingham,4
Selmeston,South East England,East Sussex,5
Selsey,South East England,West Sussex,5
Selside,North West England,Cumbria,5
Selsley,South West England,Gloucestershire,5
Selsley East,South West England,Gloucestershire,5
Selsley Hill,South West England,Gloucestershire,5
Selsley West,South West England,Gloucestershire,5
Selsted,South East England,Kent,5
Selston,East Midlands,Nottinghamshire,5
Selworthy,South West England,Somerset,5
Semer,Eastern England,Suffolk,5
Semilong,East Midlands,Northamptonshire,5
Semington,South West England,Wiltshire,5
Semley,South West England,Dorset,5
Sempringham,East Midlands,Lincolnshire,5
Sempringham Fen,East Midlands,Lincolnshire,5
Send,South East England,Surrey,5
Senghenydd,Wales,Caerphilly,5
Sennen,South West England,Cornwall,5
Sennen Cove,South West England,Cornwall,5
Senni,Wales,Powys,5
Sennybridge,Wales,Powys,5
Serlby,Yorkshire And The Humber,South Yorkshire,5
Seskanore,Northern Ireland,Omagh,4
Seskilgreen,Northern Ireland,Dungannon,5
Sessay,North East England,North Yorkshire,5
Sessiagh East,Northern Ireland,Fermanagh,6
Sessiagh West,Northern Ireland,Fermanagh,5
Sessiaghs,Northern Ireland,Fermanagh,6
Setch,Eastern England,Norfolk,5
Setmurthy,North West England,Cumbria,5
Settle,North East England,North Yorkshire,4
Settlingstones,North East England,Northumberland,5
Settrington,North East England,North Yorkshire,5
Seven Ash Common,South West England,Dorset,5
Seven Crosses,South West England,Devon,5
Seven Sisters,London,North London,4
Seven Springs,South West England,Gloucestershire,5
Seven Wells,West Midlands,Shropshire,6
Sevenhampton,South West England,Gloucestershire,5
Sevenmilestone,South West England,Cornwall,5
Sevenoaks,South East England,Kent,4
Sevenstones,South West England,Cornwall,5
Severalls Industrial Park,Eastern England,Essex,5
Severn Beach,South West England,Bristol,4
Severn Stoke,West Midlands,Worcestershire,5
Sevington,South East England,Kent,5
Sewards End,Eastern England,Essex,5
Sewardstone,London,East London,4
Sewardstonebury,London,East London,4
Sewell,Eastern England,Bedfordshire,5
Sewerby,Yorkshire And The Humber,East Riding Of Yorkshire,5
Sewstern,East Midlands,Lincolnshire,5
Sezincote,South West England,Gloucestershire,5
Shabbington,South East England,Buckinghamshire,5
Shackerstone,West Midlands,Warwickshire,5
Shackleford,South East England,Surrey,5
Shacklewell,London,North London,4
Shadfen,North East England,Northumberland,5
Shadforth,North East England,Durham,5
Shadingfield,Eastern England,Suffolk,5
Shadoxhurst,South East England,Kent,5
Shadwell,London,East London,4
Shaftesbury,South West England,Dorset,4
Shafton,Yorkshire And The Humber,South Yorkshire,5
Shalbourne,South West England,Wiltshire,5
Shalcombe,South East England,Isle Of Wight,5
Shalden,South East England,Hampshire,5
Shaldon,South West England,Devon,5
Shalfleet,South East England,Isle Of Wight,5
Shalford,Eastern England,Essex,5
Shalford Green,Eastern England,Essex,5
Shallany,Northern Ireland,Fermanagh,6
Shallow Adit,South West England,Cornwall,5
Shallowford,West Midlands,Staffordshire,5
Shalstone,South East England,Buckinghamshire,5
Shamley Green,South East England,Surrey,5
Shanaghy,Northern Ireland,Fermanagh,6
Shanco,Northern Ireland,Fermanagh,6
Shandon,Scotland,Argyll & Bute,5
Shandwick,Scotland,Highland,5
Shangton,East Midlands,Leicestershire,5
Shankbridge,Northern Ireland,Ballymena,4
Shankhouse,North East England,Northumberland,5
Shankill,Northern Ireland,Fermanagh,6
Shankill One,Northern Ireland,Fermanagh,5
Shankill Two,Northern Ireland,Fermanagh,5
